condition,hours,seed,dt_ms,iei_ms,native_dt_ms,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n,signature_regression,signature_mle
homogeneous,0.25,100,24,54.10211706102117,54,0.3835066864784547,3.449754759255135,0.9025077780553349,8138,1.0,1.7516588842467438,14,2.1558466559729954,0.8460359418880494,-774.253318370917,-25.382262440316058,0.10190635672455683,8138,False,False
homogeneous,0.25,100,32,54.10211706102117,54,0.5184327349932445,3.3723638684643507,0.876773696168025,6728,1.0,2.118757431629013,16,1.8897151887087755,0.638611105785728,-857.0081918825217,-27.463833269242624,0.12717059261250768,6728,False,False
homogeneous,0.25,100,48,54.10211706102117,54,0.7693798449612403,2.7741614876240828,0.8836079298546434,4627,1.0,3.0808299113896696,23,1.513726705027194,0.3923960850682573,-752.6243662411331,-25.72020626205837,0.14499542897562595,4627,False,False
homogeneous,0.25,100,54,54.10211706102117,54,0.8440988835725678,2.504686626825956,0.8735462915219653,4048,1.0,3.52149209486166,26,1.4028667840132503,0.333883145999897,-670.6039531831648,-24.178572113321117,0.14661312000874865,4048,False,False
homogeneous,0.25,100,64,54.10211706102117,54,1.0170049369171694,2.017282786796177,0.8678605734915876,3214,0.9993777224642191,4.43528313627878,34,1.2278885602369467,0.25572155933099205,-511.4462154801952,-20.850231786846983,0.13519961116074955,3212,False,False
homogeneous,0.25,100,96,54.10211706102117,54,1.5326251896813354,1.1704065230256888,0.7467237839017887,1602,0.9737827715355806,8.898252184769039,56,0.7484177711984668,0.11746659625562722,-150.65702172525144,-11.90865365287122,0.10415897132648444,1560,False,False
homogeneous,0.25,100,128,54.10211706102117,54,2.1169354838709675,0.5118226045831559,0.5664602357037054,807,0.8277571251548946,17.664188351920693,101,0.40698308678612527,0.05513681363392285,-20.96069985329211,-4.435341756706373,0.06761054878200745,668,False,False
homogeneous,0.25,101,1,53.28907694495804,53,0.01694915254237288,6.2439186339248245,0.9875104386949284,14273,1.0,1.0255026974006867,3,5.581944909732554,3.6941539808472,-17.62670891789363,-3.1801022479450505,0.001842041923499682,14273,False,False
homogeneous,0.25,101,2,53.28907694495804,53,0.032323969354250276,5.343941937316759,0.9802048859145213,13939,1.0,1.0500753282157973,3,4.739632626898208,3.0430887457215743,-59.71294967775681,-7.616280460667939,0.005104146122300479,13939,False,False
homogeneous,0.25,101,3,53.28907694495804,53,0.04821818729752128,5.781696493490069,0.947357308677941,13610,1.0,1.075459221160911,4,4.261001001034723,2.6569106385553933,-99.08031426582082,-9.29039233816477,0.008241375223231984,13610,False,False
homogeneous,0.25,101,4,53.28907694495804,53,0.06618794879800187,4.824223184577389,0.9683424933882151,13248,1.0,1.1048460144927537,4,3.8981091038252185,2.3549685057296017,-141.48425919624745,-10.42685951771655,0.012357735905943246,13248,False,False
homogeneous,0.25,101,5,53.28907694495804,53,0.08530691155147414,4.513887781090854,0.9587908324870886,12918,1.0,1.1330701346957734,4,3.6432687654523495,2.1418098431011012,-197.18180942860113,-13.035994811441778,0.017325888517811028,12918,False,False
homogeneous,0.25,101,6,53.28907694495804,53,0.10060950154462721,5.065910598216003,0.9409108463943358,12595,1.0,1.1621278285033743,6,3.4416242354463957,1.9696228497593329,-249.51744099707844,-14.413330560332376,0.022717210879265592,12595,False,False
homogeneous,0.25,101,8,53.28907694495804,53,0.13407771326485038,4.929887534354453,0.9151890712337449,11982,1.0,1.2215823735603406,6,3.1408568521374267,1.7071079148079145,-341.8289285264633,-16.717486653621652,0.03324149214100036,11982,False,False
homogeneous,0.25,101,10,53.28907694495804,53,0.16682563906905762,4.047000229505589,0.9433523894704334,11409,1.0,1.2829345253747042,6,2.9219199407604837,1.5116898190941161,-414.8736801096261,-17.72897252654984,0.043509053916722884,11409,False,False
homogeneous,0.25,101,12,53.28907694495804,53,0.19744897959183674,4.371378196878491,0.8977661724712828,10863,1.0,1.3474178403755868,7,2.7441664157256813,1.3554171225554499,-504.62491075692367,-20.202962753149254,0.05397272436481315,10863,False,False
homogeneous,0.25,101,16,53.28907694495804,53,0.26330467115965606,4.000685711564886,0.9258633192538905,9874,1.0,1.4823779623252988,10,2.4802737279527687,1.1226748476829855,-638.7519668632754,-22.25032045084869,0.0741866705490063,9874,False,False
homogeneous,0.25,101,20,53.28907694495804,53,0.3254453602765222,3.708015576390559,0.9073278895308281,8965,1.0,1.6326826547685442,10,2.277600058418388,0.9480107802590516,-742.667042329181,-24.401458651027177,0.09291223716452279,8965,False,False
homogeneous,0.25,101,24,53.28907694495804,53,0.3918410356766521,3.5237817618216276,0.8844446406938737,8170,1.0,1.7915544675642594,11,2.11956953875322,0.8168402465554738,-814.0912322385193,-26.037423678668464,0.10632007560896528,8170,False,False
homogeneous,0.25,101,32,53.28907694495804,53,0.5175181053043648,3.1941995799168508,0.8854991671275949,6768,1.0,2.162677304964539,16,1.8668830044713385,0.6206214820685756,-867.5261343945851,-27.233667253661423,0.12929363370837216,6768,False,False
homogeneous,0.25,101,48,53.28907694495804,53,0.7657068062827225,2.6939965794268574,0.879043828946124,4646,1.0,3.1504520017219115,27,1.5014862718626087,0.3818209477812138,-713.2882139528368,-23.78108569614143,0.1369674781376219,4646,False,False
homogeneous,0.25,101,53,53.28907694495804,53,0.8415384615384616,2.666281067683373,0.8655083173551227,4159,1.0,3.519355614330368,27,1.4057219452019627,0.33412480265721634,-674.5078158388345,-23.876523538849863,0.1373599086512053,4159,False,False
