condition,seed,control,jitter_ms,dt_ms,original_native,control_native,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n
homogeneous,111,jitter,80,54,54,54,0.8762725137039937,2.428244075004342,0.8354601601825994,4070,1.0,3.554791154791155,24,1.3918926630683348,0.33016096394578254,-694.8961626995224,-25.972148921859173,0.14441036997637713,4070
homogeneous,112,none,0,10,54,54,0.15457531675269826,4.532465835036357,0.9370995002974312,11504,1.0,1.2606050069541028,7,2.998350564704717,1.5763411712689956,-361.76868451219644,-15.609389616771695,0.03850522931402145,11504
homogeneous,112,none,0,54,54,54,0.8306574923547401,2.483498067732326,0.8652324532161968,4129,1.0,3.5122305643012837,27,1.4153626782470656,0.33493322740034615,-620.9833628053406,-21.749204865953338,0.13581775521541495,4129
homogeneous,112,shuffle,0,10,54,54,0.15633346051125524,4.239766717555746,0.9402234175134108,11414,1.0,1.270544944804626,6,2.959644315654467,1.5467629387868724,-405.73197579992956,-18.13603581713405,0.041265395767768887,11414
homogeneous,112,shuffle,0,54,54,54,0.8687304075235109,2.535559848205566,0.8619538687951697,4099,1.0,3.5379360819712127,24,1.3985300357170534,0.33203470069389895,-682.736930050158,-24.856815183865837,0.14056485140662833,4099
homogeneous,112,jitter,4,10,54,54,0.150945161894067,4.358417795330521,0.9608988254119063,11546,1.0,1.2560194006582366,7,3.0117588694750257,1.5904495678634474,-370.18365158180035,-15.949204472835927,0.03870090999370501,11546
homogeneous,112,jitter,4,54,54,54,0.8366412213740458,2.5129364815183903,0.8559716908992334,4141,1.0,3.502052644288819,27,1.417418758689676,0.33609478918917934,-624.4177532265286,-21.841465214532686,0.13597889042391076,4141
homogeneous,112,jitter,20,10,54,54,0.15270333803479078,4.189305822051473,0.9406501787273585,11503,1.0,1.2607145961922976,6,2.999980510956382,1.5760076711825315,-350.4096637406212,-15.56572302868866,0.037353709749073705,11503
homogeneous,112,jitter,20,54,54,54,0.8604651162790697,2.3570777083231667,0.8670879668401149,4105,1.0,3.5327649208282583,22,1.4045435004516005,0.33261379426828963,-654.5096032775941,-23.295538052639323,0.14211167334132813,4105
homogeneous,112,jitter,80,10,54,54,0.1648004593741028,4.406672811458442,0.9456229436954513,11341,1.0,1.278723216647562,7,2.936905159819572,1.5233981377159274,-394.9812613728993,-16.816769322875263,0.041976493830476524,11341
homogeneous,112,jitter,80,54,54,54,0.8434013081954598,2.444664282808998,0.8582638116749,4143,1.0,3.500362056480811,23,1.415110982505384,0.3362885029961119,-641.1235990961075,-22.736194267088656,0.1327869207207032,4143
homogeneous,113,none,0,10,54,54,0.15652503075612756,4.320977850615792,0.9271605266350996,11479,1.0,1.270058367453611,6,2.961882878428627,1.5481800256315763,-403.4552480352103,-17.9448230893554,0.04123591183523223,11479
homogeneous,113,none,0,54,54,54,0.9109863672814755,2.5053193539327396,0.8732431566771328,3980,0.9992462311557789,3.663065326633166,43,1.374310190239461,0.32116490001135156,-673.4585952259304,-24.656930177877722,0.14349144362393162,3977
homogeneous,113,shuffle,0,10,54,53,0.1605443471640655,4.784020625812692,0.9201152028958992,11438,1.0,1.2746109459695751,7,2.9467297500482896,1.535040916566171,-411.47721473558306,-18.026944523662735,0.042312338497811464,11438
homogeneous,113,shuffle,0,53,54,53,0.8760045924225028,2.546811134580455,0.8464257984611034,4135,1.0,3.5257557436517533,24,1.401091499650919,0.3334019200581019,-689.9236100591216,-25.502485459896263,0.14194181960590807,4135
homogeneous,113,shuffle,0,54,54,53,0.9027158492095663,2.664372300915097,0.8502370243033153,4036,1.0,3.6122398414271557,26,1.3795414585864219,0.32392871750360974,-686.5163787308703,-24.973800764119922,0.1450288813585316,4036
homogeneous,113,jitter,4,10,54,54,0.1606856927568993,4.4050505168448,0.9438618068621141,11486,1.0,1.2692843461605432,7,2.9665391347179497,1.5504406434197526,-390.0201463069681,-16.55932298105813,0.041060719311741156,11486
homogeneous,113,jitter,4,54,54,54,0.9011604641856743,2.4710249356354974,0.8666674047729168,3987,0.9994983697015299,3.6566340606972663,39,1.3745569286185084,0.32093147627446295,-670.5141174987276,-24.315160314860037,0.14283935078091287,3985
homogeneous,113,jitter,20,10,54,54,0.1598716496791242,4.504776572920419,0.9456685455351113,11490,1.0,1.2688424717145343,10,2.964654583844956,1.551734723186243,-409.1337425285995,-17.18517417767501,0.04176730022024733,11490
homogeneous,113,jitter,20,54,54,54,0.8819055244195356,2.497279548820265,0.8725753215502635,3989,0.9997493106041614,3.6548007019303084,32,1.376876032522647,0.3201971925255175,-648.4327604677729,-23.110439261904457,0.14520224159492434,3988
homogeneous,113,jitter,80,10,54,54,0.1643835616438356,4.393259776489883,0.9518818647734945,11457,1.0,1.2724971633062756,7,2.955078418271251,1.54110831502945,-399.74103273426044,-17.277114977963386,0.04095182942202191,11457
homogeneous,113,jitter,80,54,54,54,0.9010812975570685,2.5301612964535694,0.8861173278293855,4000,1.0,3.64475,29,1.3772973534246038,0.32050373014298794,-651.6794999162606,-22.735578957091302,0.14262151737866818,4000
homogeneous,114,none,0,10,54,54,0.1602256699576869,4.231841774483336,0.9369561229643117,11468,1.0,1.2658702476456225,6,2.97881423745004,1.5605067084731776,-378.5676762885694,-16.791794414126123,0.039700981517391654,11468
homogeneous,114,none,0,54,54,54,0.8644589911436272,2.491287795045135,0.8560452092164278,4033,0.9997520456236053,3.5995536821224894,34,1.3908292856564177,0.32609621455965476,-645.4643197418553,-23.53265594131819,0.1348660749704152,4032
homogeneous,114,shuffle,0,10,54,54,0.16646033711075137,4.661431732851377,0.9284221447038568,11365,1.0,1.2773427188737352,7,2.9400020989466693,1.5272832044836537,-401.2753074559857,-17.536544808363868,0.041870295912109445,11365
homogeneous,114,shuffle,0,54,54,54,0.8853754940711462,2.4152451634917043,0.8441827349462132,4067,1.0,3.5694615195475783,21,1.3856088363585801,0.3285470474708676,-712.2896879259868,-27.08633670021316,0.14394448064633086,4067
homogeneous,114,jitter,4,10,54,54,0.15942711768585696,4.448366136454708,0.9120087427478205,11455,1.0,1.2673068529026625,6,2.9734987998478086,1.5562520792438028,-383.43162332807174,-17.30852108929606,0.039552278003788244,11455
homogeneous,114,jitter,4,54,54,54,0.8608863198458574,2.483482100721727,0.8614193546831622,4034,0.9997521070897373,3.598661378284581,34,1.389960086274554,0.3261923193356313,-651.9475964565578,-23.73824393477448,0.13632364015816323,4033
homogeneous,114,jitter,20,10,54,54,0.15678776290630975,4.951554457382857,0.9092891173210086,11415,1.0,1.2717477003942181,7,2.952470739049831,1.5432733117249393,-426.8878718904727,-19.085007420550305,0.042775820070239945,11415
homogeneous,114,jitter,20,54,54,54,0.8755832037325039,2.4689469747940724,0.8557890116618336,4073,1.0,3.564203289958262,26,1.3945317635666878,0.3291237184072443,-666.9737429010872,-24.38979973568615,0.14048901851501483,4073
homogeneous,114,jitter,80,10,54,54,0.15937170769083422,4.650359105510407,0.9302349509127271,11384,1.0,1.2752108222066059,7,2.9469421498206128,1.5333293645092416,-397.7976899709858,-17.366635009648427,0.04144137539191739,11384
homogeneous,114,jitter,80,54,54,54,0.8745603751465416,2.5935671314377005,0.8527329822691229,4092,1.0,3.5476539589442817,25,1.39774695431033,0.3309518268713959,-673.0986055388953,-24.768602908099147,0.13711521947725008,4092
homogeneous,115,none,0,10,54,54,0.16507425976728787,4.855341051372957,0.9260627568301948,11462,1.0,1.2734252311987437,7,2.945663043495129,1.5384373746403788,-439.6004971544933,-19.58857635107064,0.043624795324213816,11462
homogeneous,115,none,0,54,54,54,0.8479027832222658,2.4988873825358486,0.8730098711133552,4034,1.0,3.6182449181953396,29,1.3921430724344805,0.3232906522281137,-603.638366772674,-21.416971187584217,0.12337175085061486,4034
homogeneous,115,shuffle,0,10,54,54,0.16552243017022478,4.514518899610258,0.9485845176904885,11467,1.0,1.2728699747100376,8,2.9529409608575587,1.5400340538874535,-406.1972623945436,-17.454849921954917,0.04185788307011551,11467
homogeneous,115,shuffle,0,54,54,54,0.8798403193612775,2.449627707289344,0.8407066764151929,4021,1.0,3.629942800298433,22,1.3738902206475192,0.3220547925808106,-694.3536690462648,-26.194511068141836,0.14433552749270245,4021
homogeneous,115,jitter,4,10,54,54,0.16112216851483271,4.543141221585959,0.9392640189057689,11453,1.0,1.2744259146075265,7,2.9492507134947363,1.5355697607587637,-400.2402461672968,-17.390529100770703,0.041337656372634646,11453
homogeneous,115,jitter,4,54,54,54,0.8397006695549429,2.5824090078054516,0.8719616471731616,4049,1.0,3.604840701407755,29,1.3961229161858544,0.32471833306287146,-599.7846328815058,-21.213189180183466,0.12548562777323358,4049
homogeneous,115,jitter,20,10,54,53,0.1552326130036803,4.815926881479266,0.9300517019253244,11489,1.0,1.2704325876925755,8,2.970866986203605,1.547089888163296,-344.26345332345375,-14.648251421212905,0.03795289185600237,11489
homogeneous,115,jitter,20,53,54,53,0.8267066766691673,2.527841467875605,0.8486899104835696,4143,1.0,3.5230509292783005,26,1.4101762750740914,0.3337070452118247,-639.6787618131303,-23.244957257352173,0.1310783852500364,4143
homogeneous,115,jitter,20,54,54,53,0.8429073856975381,2.6455692488361713,0.8582578987949824,4044,1.0,3.609297725024728,26,1.3956585570746807,0.3242422377224464,-595.955417921574,-21.3028705789487,0.1234743052715952,4044
homogeneous,115,jitter,80,10,54,54,0.16520244461420933,4.545440196970818,0.9292120303096377,11390,1.0,1.2814749780509218,7,2.92809020989076,1.5157234643868311,-402.029774328539,-17.221308842790044,0.04205125422992806,11390
homogeneous,115,jitter,80,54,54,54,0.8711704634721131,2.580752239385395,0.8399327280165952,4033,1.0,3.619142077857674,26,1.386382530982802,0.32319553795743017,-636.460577459387,-23.146544459517685,0.13093931102790357,4033
homogeneous,116,none,0,10,53,53,0.16467375953300065,4.382236327368506,0.9298261018829606,11531,1.0,1.2733500997311595,6,2.944302250417076,1.5386531899851583,-451.76932115020435,-20.181591849162142,0.044029181919967186,11531
homogeneous,116,none,0,53,53,53,0.8530878404296126,2.5435104550731586,0.8792397882969273,4143,1.0,3.5440502051653393,27,1.4105881631022985,0.33135258038221516,-608.241043243784,-20.93191858959064,0.13534448840255087,4143
homogeneous,116,shuffle,0,10,53,54,0.1625130294702928,4.011762698347694,0.9459022914441009,11479,1.0,1.2791183901036676,6,2.9373801756142885,1.522290332774685,-390.0144182730559,-16.602739366348434,0.0415956523659895,11479
homogeneous,116,shuffle,0,53,53,54,0.8588415803605677,2.460685004671288,0.8554618091291636,4188,0.9995224450811844,3.505969436485196,31,1.4123033887863006,0.33715387827584453,-675.6606284782782,-24.05770164423423,0.14313655602306163,4186
homogeneous,116,shuffle,0,54,53,54,0.874557609123083,2.474118550124594,0.8575215007974817,4100,0.9997560975609756,3.581219512195122,36,1.39092478504128,0.32812618720574926,-680.6925543684099,-24.690759872702927,0.148288461293355,4099
homogeneous,116,jitter,4,10,53,53,0.16544875398163764,4.8669240995786245,0.9298808376054315,11552,1.0,1.2710353185595569,7,2.95309724699184,1.545337919636534,-440.9679764750372,-19.841528899065246,0.04280030159100068,11552
homogeneous,116,jitter,4,53,53,53,0.8557175748273216,2.4602781014536963,0.8680666814096615,4148,1.0,3.539778206364513,24,1.4065755670546611,0.33182889212225963,-639.3126057238642,-22.601195022584196,0.13674032250970747,4148
homogeneous,116,jitter,20,10,53,53,0.15956746591443347,4.523896509152582,0.9142074383717864,11556,1.0,1.270595361716857,6,2.956380327511221,1.5466162835050903,-429.34502564819707,-19.40926457647479,0.04223665011981692,11556
homogeneous,116,jitter,20,53,53,53,0.8694817658349329,2.5153359278246574,0.8737352429486394,4096,1.0,3.584716796875,27,1.3942039177561032,0.3268852477754731,-645.1538810336214,-22.969173742481953,0.13524120657309707,4096
homogeneous,116,jitter,80,10,53,53,0.16476791262592977,3.969105849058769,0.9535455774183001,11506,1.0,1.2761168086215888,6,2.9451539975328114,1.5307530066934123,-396.81873087261744,-16.92940971091872,0.04141162602258941,11506
homogeneous,116,jitter,80,53,53,53,0.8550779764168885,2.4573098274920233,0.8638501651150208,4109,1.0,3.573375517157459,24,1.3982730397885863,0.3281190942263875,-637.8896997154634,-22.666769100540453,0.1372116679480052,4109
homogeneous,117,none,0,10,53,53,0.16296507213363706,4.511097635837733,0.9137113506053156,11460,1.0,1.2726876090750436,6,2.9462132329597797,1.5405593201313237,-449.24932166031266,-20.151680577343402,0.04435205390124475,11460
homogeneous,117,none,0,53,53,53,0.84472049689441,2.5322123030295605,0.8821062484345374,4136,0.9997582205029013,3.5263539651837523,35,1.4055426993891142,0.33419422237555285,-672.5520710895833,-23.608256114093003,0.14128409142942217,4135
homogeneous,117,shuffle,0,10,53,54,0.1587120129560827,4.40249110747582,0.9254174475330395,11445,1.0,1.274355613805155,6,2.9445955326107356,1.5357708033995294,-428.9568823324967,-19.30979687568319,0.04266216648370735,11445
homogeneous,117,shuffle,0,53,53,54,0.8605805958747135,2.3846815012785867,0.8541300287766196,4146,0.9997588036661843,3.5178485287023635,36,1.405329178641983,0.33518573617986747,-687.590880092178,-25.03837712757011,0.13870513360754144,4145
homogeneous,117,shuffle,0,54,53,54,0.878288182175108,2.4126774687668457,0.8647482212971547,4010,1.0,3.63715710723192,29,1.3826143976808272,0.32129724671934257,-631.7546979252259,-22.699183514731043,0.13388972706793728,4010
homogeneous,117,jitter,4,10,53,53,0.15871811889636864,4.368407768636019,0.927379767868463,11477,1.0,1.2708024745142459,6,2.957303883880078,1.5460141708142765,-417.25829165729203,-18.700111347283467,0.04193662646398544,11477
homogeneous,117,jitter,4,53,53,53,0.838473400154202,2.5569185005954838,0.8764768215033859,4163,0.9997597886139803,3.5034830650972855,35,1.4107984657668897,0.3367990737412875,-676.6689250223038,-23.792909619623984,0.1388406687029814,4162
homogeneous,117,jitter,20,10,53,54,0.15743275129778198,4.77481204179039,0.9470205906821421,11501,1.0,1.2681505956003827,8,2.9679139411068878,1.553766147618596,-402.67178330189086,-17.288174117425623,0.041496075024161416,11501
homogeneous,117,jitter,20,53,53,54,0.8427311085538933,2.4892313217296116,0.8733307456149938,4128,1.0,3.533187984496124,27,1.4045283723823605,0.3325663422598384,-657.6877158650893,-23.361390376059923,0.1372826228085579,4128
homogeneous,117,jitter,20,54,53,54,0.8676355066771406,2.4475739369922573,0.8485581077969593,4059,0.9997536338999754,3.593249568859325,36,1.3953093041084,0.32682598304066923,-631.8506137526504,-23.063239911324906,0.13366599333338447,4058
homogeneous,117,jitter,80,10,53,53,0.16188758070641854,4.640697350677736,0.9457283280720887,11445,1.0,1.274355613805155,9,2.94826478378244,1.5357708033995294,-407.0664560163099,-17.10693083241935,0.042484715952541,11445
homogeneous,117,jitter,80,53,53,53,0.8782101167315175,2.575754345497624,0.864336580587832,4066,1.0,3.587063453025086,28,1.3912157018677593,0.3266310931647566,-655.167396655583,-23.06006202419543,0.14339710506249498,4066
homogeneous,118,none,0,10,54,54,0.15902990797546013,4.187508463467973,0.9442314226323191,11305,1.0,1.2687306501547988,6,2.967480062406052,1.5520626141384866,-388.1366640593177,-17.34096908743584,0.04045118733269748,11305
homogeneous,118,none,0,54,54,54,0.8672150411280846,2.3649950037260554,0.798991243966912,4109,1.0,3.4906303236797274,19,1.4022272951980579,0.33740792378006357,-727.1341757319846,-27.83814641621939,0.14656402190698353,4109
homogeneous,118,shuffle,0,10,54,54,0.16125917342603321,4.216418550450127,0.9591573976621405,11239,1.0,1.27618115490702,7,2.9477043444111377,1.5305704159910993,-371.56219079396845,-15.601780414127738,0.04060623129462604,11239
homogeneous,118,shuffle,0,54,54,54,0.8586246638494045,2.3194418399067898,0.8691361296291615,4095,0.9997557997557998,3.5025641025641026,32,1.414633974550517,0.3368349678288275,-642.9676387475727,-23.015346692074417,0.14074779153423317,4094
homogeneous,118,jitter,4,10,54,54,0.16033755274261605,4.4528492409581855,0.912997545879003,11306,1.0,1.2686184326906067,6,2.9658381737271124,1.552391832248457,-399.64982819072566,-18.05815234811975,0.041264383796424275,11306
homogeneous,118,jitter,4,54,54,54,0.8468151621727237,2.3085089188479135,0.8128726692974485,4120,1.0,3.4813106796116506,19,1.4072043930344211,0.33848689853285774,-711.9190792673902,-26.85166939529377,0.14364253330236,4120
homogeneous,118,jitter,20,10,54,54,0.15991185206476957,4.728568944550623,0.9330335739859504,11307,1.0,1.2685062350756169,7,2.965598349935613,1.5527211587787004,-403.0450335894064,-17.973012947895572,0.04147727581925842,11307
homogeneous,118,jitter,20,54,54,54,0.8636363636363636,2.5806601558395883,0.8391420493655029,4078,1.0,3.517165277096616,23,1.3968854205971244,0.334372911247539,-717.3195360069956,-27.049669715806324,0.14640163462657008,4078
homogeneous,118,jitter,80,10,54,54,0.15603579588728103,4.355858903693834,0.933173115321688,11367,1.0,1.2618105040907892,6,2.9862479425830504,1.5726819013412285,-404.825617035347,-18.271023986209258,0.04136269044850016,11367
homogeneous,118,jitter,80,54,54,54,0.8877473363774734,2.4918615880768105,0.8393307764576895,4119,1.0,3.4821558630735616,21,1.4105293845071945,0.33838876564838816,-690.4400094050947,-25.752776051974486,0.14076555274303065,4119
homogeneous,119,none,0,10,55,55,0.1585088218554354,4.320009931146656,0.9302035496500668,11393,1.0,1.2663038707978584,6,2.97475556331632,1.5592195700372873,-391.868486065591,-17.604896280782576,0.04034786862580331,11393
homogeneous,119,none,0,55,55,55,0.8597756410256411,2.4363585829078653,0.8678959799505813,3996,0.9997497497497497,3.6103603603603602,35,1.3914226329778625,0.324968582500869,-622.4162757563703,-21.74865096790613,0.1396405070236017,3995
